attn_scale: 1, hopf_scale: 1
1, 1
Training complete. Model parameters saved to 'data/model.npz'.
attn_scale: 1, hopf_scale: 0.1
1, 0.1
epoch 25300 | force_w 0.000 | train loss   0.1935 | valid acc 0.9615 | 0.067s / epoch | 
epoch 25400 | force_w 0.000 | train loss   0.1789 | valid acc 0.9615 | 0.066s / epoch | 
epoch 25500 | force_w 0.000 | train loss   0.1815 | valid acc 0.9615 | 0.067s / epoch | 
epoch 25600 | force_w 0.000 | train loss   0.1931 | valid acc 0.9615 | 0.067s / epoch | 
epoch 25700 | force_w 0.000 | train loss   0.1801 | valid acc 0.9615 | 0.067s / epoch | 
epoch 25800 | force_w 0.000 | train loss   0.1850 | valid acc 0.8462 | 0.067s / epoch | 
epoch 25900 | force_w 0.000 | train loss   0.1919 | valid acc 0.9615 | 0.068s / epoch | 
epoch 26000 | force_w 0.000 | train loss   0.1783 | valid acc 0.9615 | 0.067s / epoch | 
epoch 26100 | force_w 0.000 | train loss   0.1844 | valid acc 0.8462 | 0.067s / epoch | 
epoch 26200 | force_w 0.000 | train loss   0.1860 | valid acc 0.9615 | 0.066s / epoch | 
epoch 26300 | force_w 0.000 | train loss   0.1825 | valid acc 0.9615 | 0.067s / epoch | 
epoch 26400 | force_w 0.000 | train loss   0.1878 | valid acc 0.9615 | 0.065s / epoch | 
epoch 26500 | force_w 0.000 | train loss   0.1920 | valid acc 0.9615 | 0.066s / epoch | 
epoch 26600 | force_w 0.000 | train loss   0.1781 | valid acc 0.9615 | 0.066s / epoch | 
epoch 26700 | force_w 0.000 | train loss   0.1795 | valid acc 0.9615 | 0.067s / epoch | 
epoch 26800 | force_w 0.000 | train loss   0.1922 | valid acc 0.9615 | 0.067s / epoch | 
epoch 26900 | force_w 0.000 | train loss   0.1777 | valid acc 0.9615 | 0.067s / epoch | 
epoch 27000 | force_w 0.000 | train loss   0.1798 | valid acc 0.9615 | 0.067s / epoch | 
